Bot,maxIPOSpending,Risk,PrefRanks,EventID,AvgEarnings
bot_583,0,0.0,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,411.046
bot_584,0,0.0,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,411.416
bot_585,0,0.0,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,412.312
bot_586,0,0.0,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,414.412
bot_587,0,0.0,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,410.648
bot_588,0,0.0,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,415.884
bot_589,0,0.0,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,404.38
bot_590,0,0.0,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,388.28000000000003
bot_591,0,0.0,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,395.648
bot_592,0,0.0,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,378.95000000000005
bot_593,0,0.2,[],evt_d95b8e01de0284c3e957cccf865444c5,438.61199999999997
bot_594,0,0.2,[1],evt_d95b8e01de0284c3e957cccf865444c5,414.942
bot_595,0,0.2,[3],evt_d95b8e01de0284c3e957cccf865444c5,438.812
bot_596,0,0.2,[0],evt_d95b8e01de0284c3e957cccf865444c5,440.84399999999994
bot_597,0,0.2,[2],evt_d95b8e01de0284c3e957cccf865444c5,447.142
bot_598,0,0.2,[4],evt_d95b8e01de0284c3e957cccf865444c5,430.976
bot_599,0,0.2,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,420.276
bot_600,0,0.2,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,435.81000000000006
bot_601,0,0.2,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,417.57400000000007
bot_602,0,0.2,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,420.608
bot_603,0,0.2,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,418.20799999999997
bot_604,0,0.2,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,433.076
bot_605,0,0.2,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,442.24399999999997
bot_606,0,0.2,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,415.20799999999997
bot_607,0,0.2,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,429.744
bot_608,0,0.2,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,431.076
bot_609,0,0.4,[],evt_d95b8e01de0284c3e957cccf865444c5,427.84399999999994
bot_610,0,0.4,[1],evt_d95b8e01de0284c3e957cccf865444c5,424.64399999999995
bot_611,0,0.4,[3],evt_d95b8e01de0284c3e957cccf865444c5,432.44399999999996
bot_612,0,0.4,[0],evt_d95b8e01de0284c3e957cccf865444c5,426.64399999999995
bot_613,0,0.4,[2],evt_d95b8e01de0284c3e957cccf865444c5,426.64399999999995
bot_614,0,0.4,[4],evt_d95b8e01de0284c3e957cccf865444c5,424.14399999999995
bot_615,0,0.4,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,436.14399999999995
bot_616,0,0.4,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,425.44399999999996
bot_617,0,0.4,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,428.64399999999995
bot_618,0,0.4,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,417.94399999999996
bot_619,0,0.4,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,419.64399999999995
bot_620,0,0.4,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,429.44399999999996
bot_621,0,0.4,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,432.84399999999994
bot_622,0,0.4,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,428.64399999999995
bot_623,0,0.4,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,424.24399999999997
bot_624,0,0.4,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,428.64399999999995
bot_625,0,0.6000000000000001,[],evt_d95b8e01de0284c3e957cccf865444c5,352.004
bot_626,0,0.6000000000000001,[1],evt_d95b8e01de0284c3e957cccf865444c5,364.938
bot_627,0,0.6000000000000001,[3],evt_d95b8e01de0284c3e957cccf865444c5,372.67199999999997
bot_628,0,0.6000000000000001,[0],evt_d95b8e01de0284c3e957cccf865444c5,373.906
bot_629,0,0.6000000000000001,[2],evt_d95b8e01de0284c3e957cccf865444c5,400.572
bot_630,0,0.6000000000000001,[4],evt_d95b8e01de0284c3e957cccf865444c5,365.738
bot_631,0,0.6000000000000001,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,359.63800000000003
bot_632,0,0.6000000000000001,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,405.87199999999996
bot_633,0,0.6000000000000001,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,369.338
bot_634,0,0.6000000000000001,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,417.4719999999999
bot_635,0,0.6000000000000001,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,365.338
bot_636,0,0.6000000000000001,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,371.87199999999996
bot_637,0,0.6000000000000001,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,390.272
bot_638,0,0.6000000000000001,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,377.17199999999997
bot_639,0,0.6000000000000001,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,376.972
bot_640,0,0.6000000000000001,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,398.506
bot_641,0,0.8,[],evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_642,0,0.8,[1],evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_643,0,0.8,[3],evt_d95b8e01de0284c3e957cccf865444c5,352.40400000000005
bot_644,0,0.8,[0],evt_d95b8e01de0284c3e957cccf865444c5,352.40400000000005
bot_645,0,0.8,[2],evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_646,0,0.8,[4],evt_d95b8e01de0284c3e957cccf865444c5,352.40400000000005
bot_647,0,0.8,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,352.40400000000005
bot_648,0,0.8,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_649,0,0.8,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_650,0,0.8,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_651,0,0.8,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_652,0,0.8,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_653,0,0.8,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,352.40400000000005
bot_654,0,0.8,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_655,0,0.8,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_656,0,0.8,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_657,0,1.0,[],evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_658,0,1.0,[1],evt_d95b8e01de0284c3e957cccf865444c5,353.938
bot_659,0,1.0,[3],evt_d95b8e01de0284c3e957cccf865444c5,358.972
bot_660,0,1.0,[0],evt_d95b8e01de0284c3e957cccf865444c5,352.10400000000004
bot_661,0,1.0,[2],evt_d95b8e01de0284c3e957cccf865444c5,359.10599999999994
bot_662,0,1.0,[4],evt_d95b8e01de0284c3e957cccf865444c5,352.90400000000005
bot_663,0,1.0,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,356.538
bot_664,0,1.0,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,352.10400000000004
bot_665,0,1.0,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,351.80400000000003
bot_666,0,1.0,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,358.206
bot_667,0,1.0,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_668,0,1.0,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,359.272
bot_669,0,1.0,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,356.97200000000004
bot_670,0,1.0,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,352.10400000000004
bot_671,0,1.0,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,358.67199999999997
bot_672,0,1.0,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,359.13800000000003
bot_673,50,0.0,[],evt_d95b8e01de0284c3e957cccf865444c5,399.11400000000003
bot_674,50,0.0,[1],evt_d95b8e01de0284c3e957cccf865444c5,399.616
bot_675,50,0.0,[3],evt_d95b8e01de0284c3e957cccf865444c5,433.68
bot_676,50,0.0,[0],evt_d95b8e01de0284c3e957cccf865444c5,392.95000000000005
bot_677,50,0.0,[2],evt_d95b8e01de0284c3e957cccf865444c5,417.71400000000006
bot_678,50,0.0,[4],evt_d95b8e01de0284c3e957cccf865444c5,402.832
bot_679,50,0.0,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,441.246
bot_680,50,0.0,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,419.746
bot_681,50,0.0,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,420.24799999999993
bot_682,50,0.0,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,429.78000000000003
bot_683,50,0.0,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,378.5559999999999
bot_684,50,0.0,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,403.158
bot_685,50,0.0,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,429.6820000000001
bot_686,50,0.0,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,420.58200000000005
bot_687,50,0.0,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,410.11800000000005
bot_688,50,0.0,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,400.052
bot_689,50,0.2,[],evt_d95b8e01de0284c3e957cccf865444c5,419.27599999999995
bot_690,50,0.2,[1],evt_d95b8e01de0284c3e957cccf865444c5,416.608
bot_691,50,0.2,[3],evt_d95b8e01de0284c3e957cccf865444c5,456.308
bot_692,50,0.2,[0],evt_d95b8e01de0284c3e957cccf865444c5,410.87399999999997
bot_693,50,0.2,[2],evt_d95b8e01de0284c3e957cccf865444c5,442.808
bot_694,50,0.2,[4],evt_d95b8e01de0284c3e957cccf865444c5,413.688
bot_695,50,0.2,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,459.242
bot_696,50,0.2,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,448.34400000000005
bot_697,50,0.2,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,438.608
bot_698,50,0.2,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,452.942
bot_699,50,0.2,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,402.446
bot_700,50,0.2,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,449.61800000000005
bot_701,50,0.2,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,446.21000000000004
bot_702,50,0.2,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,430.808
bot_703,50,0.2,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,455.41399999999993
bot_704,50,0.2,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,447.646
bot_705,50,0.4,[],evt_d95b8e01de0284c3e957cccf865444c5,419.74399999999997
bot_706,50,0.4,[1],evt_d95b8e01de0284c3e957cccf865444c5,453.67600000000004
bot_707,50,0.4,[3],evt_d95b8e01de0284c3e957cccf865444c5,471.34399999999994
bot_708,50,0.4,[0],evt_d95b8e01de0284c3e957cccf865444c5,416.276
bot_709,50,0.4,[2],evt_d95b8e01de0284c3e957cccf865444c5,445.044
bot_710,50,0.4,[4],evt_d95b8e01de0284c3e957cccf865444c5,425.68999999999994
bot_711,50,0.4,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,478.544
bot_712,50,0.4,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,429.742
bot_713,50,0.4,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,456.076
bot_714,50,0.4,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,448.84399999999994
bot_715,50,0.4,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,434.08399999999995
bot_716,50,0.4,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,447.088
bot_717,50,0.4,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,445.742
bot_718,50,0.4,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,429.61
bot_719,50,0.4,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,446.346
bot_720,50,0.4,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,425.5179999999999
bot_721,50,0.6000000000000001,[],evt_d95b8e01de0284c3e957cccf865444c5,374.60599999999994
bot_722,50,0.6000000000000001,[1],evt_d95b8e01de0284c3e957cccf865444c5,387.40599999999995
bot_723,50,0.6000000000000001,[3],evt_d95b8e01de0284c3e957cccf865444c5,408.93999999999994
bot_724,50,0.6000000000000001,[0],evt_d95b8e01de0284c3e957cccf865444c5,356.206
bot_725,50,0.6000000000000001,[2],evt_d95b8e01de0284c3e957cccf865444c5,420.40600000000006
bot_726,50,0.6000000000000001,[4],evt_d95b8e01de0284c3e957cccf865444c5,354.818
bot_727,50,0.6000000000000001,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,400.938
bot_728,50,0.6000000000000001,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,416.006
bot_729,50,0.6000000000000001,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,405.23999999999995
bot_730,50,0.6000000000000001,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,432.70599999999996
bot_731,50,0.6000000000000001,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,371.38199999999995
bot_732,50,0.6000000000000001,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,361.484
bot_733,50,0.6000000000000001,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,437.84
bot_734,50,0.6000000000000001,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,370.606
bot_735,50,0.6000000000000001,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,393.67599999999993
bot_736,50,0.6000000000000001,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,406.146
bot_737,50,0.8,[],evt_d95b8e01de0284c3e957cccf865444c5,352.70400000000006
bot_738,50,0.8,[1],evt_d95b8e01de0284c3e957cccf865444c5,379.14
bot_739,50,0.8,[3],evt_d95b8e01de0284c3e957cccf865444c5,396.93999999999994
bot_740,50,0.8,[0],evt_d95b8e01de0284c3e957cccf865444c5,358.34
bot_741,50,0.8,[2],evt_d95b8e01de0284c3e957cccf865444c5,374.14
bot_742,50,0.8,[4],evt_d95b8e01de0284c3e957cccf865444c5,387.416
bot_743,50,0.8,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,399.406
bot_744,50,0.8,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,388.73999999999995
bot_745,50,0.8,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,385.70599999999996
bot_746,50,0.8,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,384.84
bot_747,50,0.8,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,351.14799999999997
bot_748,50,0.8,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,361.61199999999997
bot_749,50,0.8,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,396.64
bot_750,50,0.8,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,377.60599999999994
bot_751,50,0.8,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,374.50999999999993
bot_752,50,0.8,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,364.01
bot_753,50,1.0,[],evt_d95b8e01de0284c3e957cccf865444c5,354.838
bot_754,50,1.0,[1],evt_d95b8e01de0284c3e957cccf865444c5,377.03999999999996
bot_755,50,1.0,[3],evt_d95b8e01de0284c3e957cccf865444c5,395.73999999999995
bot_756,50,1.0,[0],evt_d95b8e01de0284c3e957cccf865444c5,360.23999999999995
bot_757,50,1.0,[2],evt_d95b8e01de0284c3e957cccf865444c5,383.53999999999996
bot_758,50,1.0,[4],evt_d95b8e01de0284c3e957cccf865444c5,347.55199999999996
bot_759,50,1.0,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,395.84
bot_760,50,1.0,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,370.34
bot_761,50,1.0,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,381.43999999999994
bot_762,50,1.0,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,377.03999999999996
bot_763,50,1.0,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,350.61199999999997
bot_764,50,1.0,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,351.914
bot_765,50,1.0,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,390.3059999999999
bot_766,50,1.0,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,376.64
bot_767,50,1.0,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,400.80999999999995
bot_768,50,1.0,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,366.916
bot_769,100,0.0,[],evt_d95b8e01de0284c3e957cccf865444c5,383.61
bot_770,100,0.0,[1],evt_d95b8e01de0284c3e957cccf865444c5,415.28200000000004
bot_771,100,0.0,[3],evt_d95b8e01de0284c3e957cccf865444c5,473.41
bot_772,100,0.0,[0],evt_d95b8e01de0284c3e957cccf865444c5,397.65
bot_773,100,0.0,[2],evt_d95b8e01de0284c3e957cccf865444c5,436.6460000000001
bot_774,100,0.0,[4],evt_d95b8e01de0284c3e957cccf865444c5,380.8620000000001
bot_775,100,0.0,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,474.5080000000001
bot_776,100,0.0,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,415.316
bot_777,100,0.0,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,433.6460000000001
bot_778,100,0.0,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,432.216
bot_779,100,0.0,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,367.754
bot_780,100,0.0,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,381.02200000000005
bot_781,100,0.0,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,446.552
bot_782,100,0.0,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,419.64400000000006
bot_783,100,0.0,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,429.85800000000006
bot_784,100,0.0,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,404.994
bot_785,100,0.2,[],evt_d95b8e01de0284c3e957cccf865444c5,419.07399999999996
bot_786,100,0.2,[1],evt_d95b8e01de0284c3e957cccf865444c5,441.508
bot_787,100,0.2,[3],evt_d95b8e01de0284c3e957cccf865444c5,500.842
bot_788,100,0.2,[0],evt_d95b8e01de0284c3e957cccf865444c5,394.408
bot_789,100,0.2,[2],evt_d95b8e01de0284c3e957cccf865444c5,467.744
bot_790,100,0.2,[4],evt_d95b8e01de0284c3e957cccf865444c5,427.85
bot_791,100,0.2,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,492.87399999999997
bot_792,100,0.2,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,442.1740000000001
bot_793,100,0.2,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,442.142
bot_794,100,0.2,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,452.77799999999996
bot_795,100,0.2,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,381.514
bot_796,100,0.2,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,450.754
bot_797,100,0.2,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,483.678
bot_798,100,0.2,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,428.174
bot_799,100,0.2,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,452.242
bot_800,100,0.2,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,413.75200000000007
bot_801,100,0.4,[],evt_d95b8e01de0284c3e957cccf865444c5,428.64399999999995
bot_802,100,0.4,[1],evt_d95b8e01de0284c3e957cccf865444c5,458.24399999999997
bot_803,100,0.4,[3],evt_d95b8e01de0284c3e957cccf865444c5,504.244
bot_804,100,0.4,[0],evt_d95b8e01de0284c3e957cccf865444c5,407.644
bot_805,100,0.4,[2],evt_d95b8e01de0284c3e957cccf865444c5,454.91
bot_806,100,0.4,[4],evt_d95b8e01de0284c3e957cccf865444c5,430.78999999999996
bot_807,100,0.4,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,502.14399999999995
bot_808,100,0.4,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,451.31000000000006
bot_809,100,0.4,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,484.608
bot_810,100,0.4,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,443.10999999999996
bot_811,100,0.4,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,421.75999999999993
bot_812,100,0.4,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,444.088
bot_813,100,0.4,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,489.24399999999997
bot_814,100,0.4,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,436.44399999999996
bot_815,100,0.4,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,448.416
bot_816,100,0.4,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,432.85200000000003
bot_817,100,0.6000000000000001,[],evt_d95b8e01de0284c3e957cccf865444c5,367.37199999999996
bot_818,100,0.6000000000000001,[1],evt_d95b8e01de0284c3e957cccf865444c5,396.64
bot_819,100,0.6000000000000001,[3],evt_d95b8e01de0284c3e957cccf865444c5,459.44000000000005
bot_820,100,0.6000000000000001,[0],evt_d95b8e01de0284c3e957cccf865444c5,346.006
bot_821,100,0.6000000000000001,[2],evt_d95b8e01de0284c3e957cccf865444c5,418.60600000000005
bot_822,100,0.6000000000000001,[4],evt_d95b8e01de0284c3e957cccf865444c5,367.924
bot_823,100,0.6000000000000001,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,419.00600000000003
bot_824,100,0.6000000000000001,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,427.80600000000004
bot_825,100,0.6000000000000001,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,422.34000000000003
bot_826,100,0.6000000000000001,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,413.90599999999995
bot_827,100,0.6000000000000001,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,385.78399999999993
bot_828,100,0.6000000000000001,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,391.88399999999996
bot_829,100,0.6000000000000001,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,471.64
bot_830,100,0.6000000000000001,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,388.072
bot_831,100,0.6000000000000001,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,406.6160000000001
bot_832,100,0.6000000000000001,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,407.546
bot_833,100,0.8,[],evt_d95b8e01de0284c3e957cccf865444c5,352.40400000000005
bot_834,100,0.8,[1],evt_d95b8e01de0284c3e957cccf865444c5,376.0400000000001
bot_835,100,0.8,[3],evt_d95b8e01de0284c3e957cccf865444c5,438.94000000000005
bot_836,100,0.8,[0],evt_d95b8e01de0284c3e957cccf865444c5,351.14
bot_837,100,0.8,[2],evt_d95b8e01de0284c3e957cccf865444c5,402.94000000000005
bot_838,100,0.8,[4],evt_d95b8e01de0284c3e957cccf865444c5,361.8159999999999
bot_839,100,0.8,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,423.006
bot_840,100,0.8,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,373.14000000000004
bot_841,100,0.8,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,414.14000000000004
bot_842,100,0.8,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,408.74000000000007
bot_843,100,0.8,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,356.21599999999995
bot_844,100,0.8,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,364.37999999999994
bot_845,100,0.8,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,414.0400000000001
bot_846,100,0.8,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,364.3059999999999
bot_847,100,0.8,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,396.91200000000003
bot_848,100,0.8,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,382.91999999999996
bot_849,100,1.0,[],evt_d95b8e01de0284c3e957cccf865444c5,356.972
bot_850,100,1.0,[1],evt_d95b8e01de0284c3e957cccf865444c5,380.34000000000003
bot_851,100,1.0,[3],evt_d95b8e01de0284c3e957cccf865444c5,438.84000000000003
bot_852,100,1.0,[0],evt_d95b8e01de0284c3e957cccf865444c5,341.60599999999994
bot_853,100,1.0,[2],evt_d95b8e01de0284c3e957cccf865444c5,402.14000000000004
bot_854,100,1.0,[4],evt_d95b8e01de0284c3e957cccf865444c5,332.624
bot_855,100,1.0,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,430.94000000000005
bot_856,100,1.0,"[0, 2]",evt_d95b8e01de0284c3e957cccf865444c5,387.34000000000003
bot_857,100,1.0,"[0, 3]",evt_d95b8e01de0284c3e957cccf865444c5,415.93999999999994
bot_858,100,1.0,"[1, 2]",evt_d95b8e01de0284c3e957cccf865444c5,381.84000000000003
bot_859,100,1.0,"[0, 4]",evt_d95b8e01de0284c3e957cccf865444c5,341.24799999999993
bot_860,100,1.0,"[1, 4]",evt_d95b8e01de0284c3e957cccf865444c5,375.81800000000004
bot_861,100,1.0,"[2, 3]",evt_d95b8e01de0284c3e957cccf865444c5,420.24000000000007
bot_862,100,1.0,"[0, 1]",evt_d95b8e01de0284c3e957cccf865444c5,368.84
bot_863,100,1.0,"[3, 4]",evt_d95b8e01de0284c3e957cccf865444c5,412.55
bot_864,100,1.0,"[2, 4]",evt_d95b8e01de0284c3e957cccf865444c5,398.4120000000001
bot_865,150,0.0,[],evt_d95b8e01de0284c3e957cccf865444c5,406.58400000000006
bot_866,150,0.0,[1],evt_d95b8e01de0284c3e957cccf865444c5,438.146
bot_867,150,0.0,[3],evt_d95b8e01de0284c3e957cccf865444c5,535.648
bot_868,150,0.0,[0],evt_d95b8e01de0284c3e957cccf865444c5,413.38
bot_869,150,0.0,[2],evt_d95b8e01de0284c3e957cccf865444c5,465.746
bot_870,150,0.0,[4],evt_d95b8e01de0284c3e957cccf865444c5,376.002
bot_871,150,0.0,"[1, 3]",evt_d95b8e01de0284c3e957cccf865444c5,478.014
